server_generation,latency_sensitivity,time_step,capacity,demand
CPU.S2,high,128,57200.57617714755,56828.0
CPU.S3,low,128,361203.7871731675,386468.0
CPU.S3,medium,128,82852.0,82852.0
CPU.S3,high,128,97824.0,97824.0
CPU.S4,low,128,240210.07263954822,234524.0
CPU.S4,medium,128,55642.0,55642.0
CPU.S4,high,128,17649.083610687878,12381.0
GPU.S1,low,128,0.0,0.0
GPU.S1,medium,128,0.0,0.0
GPU.S1,high,128,0.0,0.0
GPU.S2,low,128,947.2170405134884,960.0
GPU.S2,medium,128,1144.0,1144.0
GPU.S2,high,128,475.0,475.0
GPU.S3,low,128,1048.0,1048.0
GPU.S3,medium,128,809.9562394537796,695.0
GPU.S3,high,128,1659.0,1659.0
CPU.S1,low,129,0.0,0.0
CPU.S1,medium,129,0.0,0.0
CPU.S1,high,129,0.0,0.0
CPU.S2,low,129,371630.2200579164,373506.0
CPU.S2,medium,129,168536.63798541296,169444.0
CPU.S2,high,129,60629.0,60629.0
CPU.S3,low,129,395511.5382416412,361567.0
CPU.S3,medium,129,65123.0,65123.0
CPU.S3,high,129,67814.0,67814.0
CPU.S4,low,129,233840.0,233840.0
CPU.S4,medium,129,73044.26487638833,75521.0
CPU.S4,high,129,30699.0,30699.0
GPU.S1,low,129,0.0,0.0
GPU.S1,medium,129,0.0,0.0
GPU.S1,high,129,0.0,0.0
GPU.S2,low,129,1058.654339397428,983.0
GPU.S2,medium,129,1107.19273536304,1046.0
GPU.S2,high,129,530.8823529411762,485.0
GPU.S3,low,129,989.368989634191,983.0
GPU.S3,medium,129,887.0,887.0
GPU.S3,high,129,1721.0,1721.0
CPU.S1,low,130,0.0,0.0
CPU.S1,medium,130,0.0,0.0
CPU.S1,high,130,0.0,0.0
CPU.S2,low,130,387978.0,387978.0
CPU.S2,medium,130,154744.02747392637,174138.0
CPU.S2,high,130,56163.52631578948,60372.0
CPU.S3,low,130,367764.70522316406,408838.0
CPU.S3,medium,130,61168.64146563815,49275.0
CPU.S3,high,130,64831.0,64831.0
CPU.S4,low,130,217434.64472617308,260739.0
CPU.S4,medium,130,82843.2447043948,94529.0
CPU.S4,high,130,16213.0,16213.0
GPU.S1,low,130,0.0,0.0
GPU.S1,medium,130,0.0,0.0
GPU.S1,high,130,0.0,0.0
GPU.S2,low,130,1015.722898140364,993.0
GPU.S2,medium,130,1108.5427130953174,1056.0
GPU.S2,high,130,534.0,534.0
GPU.S3,low,130,962.0,962.0
GPU.S3,medium,130,1003.0,1003.0
GPU.S3,high,130,1737.0,1737.0
CPU.S1,low,131,0.0,0.0
CPU.S1,medium,131,0.0,0.0
CPU.S1,high,131,0.0,0.0
CPU.S2,low,131,372615.18703977065,382166.0
CPU.S2,medium,131,168008.0,168008.0
CPU.S2,high,131,62771.0,62771.0
CPU.S3,low,131,407290.9251811251,372753.0
CPU.S3,medium,131,55359.0,55359.0
CPU.S3,high,131,62304.0,62304.0
CPU.S4,low,131,247723.592517851,249769.0
CPU.S4,medium,131,78615.0,78615.0
CPU.S4,high,131,6738.0,6738.0
GPU.S1,low,131,0.0,0.0
GPU.S1,medium,131,0.0,0.0
GPU.S1,high,131,0.0,0.0
GPU.S2,low,131,977.0,977.0
GPU.S2,medium,131,1046.575886540915,1121.0
GPU.S2,high,131,576.0,576.0
GPU.S3,low,131,1219.0,1219.0
GPU.S3,medium,131,1241.0,1241.0
GPU.S3,high,131,2198.0,2198.0
CPU.S1,low,132,0.0,0.0
CPU.S1,medium,132,0.0,0.0
CPU.S1,high,132,0.0,0.0
CPU.S2,low,132,351410.63572340127,410830.0
CPU.S2,medium,132,164363.0,164363.0
CPU.S2,high,132,59220.6815576458,63131.0
CPU.S3,low,132,388773.2604932119,366799.0
CPU.S3,medium,132,67384.05882352943,65074.0
CPU.S3,high,132,52931.0,52931.0
CPU.S4,low,132,204342.70326436506,261801.0
CPU.S4,medium,132,114386.0,114386.0
CPU.S4,high,132,656.0,656.0
GPU.S1,low,132,0.0,0.0
GPU.S1,medium,132,0.0,0.0
GPU.S1,high,132,0.0,0.0
GPU.S2,low,132,1005.1885523002378,1073.0
GPU.S2,medium,132,979.8257062096704,1024.0
GPU.S2,high,132,654.0,654.0
GPU.S3,low,132,1316.0,1316.0
GPU.S3,medium,132,1303.0,1303.0
GPU.S3,high,132,1903.0,1903.0
CPU.S1,low,133,0.0,0.0
CPU.S1,medium,133,0.0,0.0
CPU.S1,high,133,0.0,0.0
CPU.S2,low,133,349880.01776930323,457274.0
CPU.S2,medium,133,149287.77527248708,172022.0
CPU.S2,high,133,61535.0,61535.0
CPU.S3,low,133,387682.74812818796,314962.0
CPU.S3,medium,133,66613.78437208333,63276.0
CPU.S3,high,133,50986.8294062485,49742.0
CPU.S4,low,133,214943.47177911186,241335.0
CPU.S4,medium,133,100591.52783597763,110244.0
CPU.S4,high,133,14003.0,14003.0
GPU.S1,low,133,0.0,0.0
GPU.S1,medium,133,0.0,0.0
GPU.S1,high,133,0.0,0.0
GPU.S2,low,133,1089.0,1089.0
GPU.S2,medium,133,931.0,931.0
GPU.S2,high,133,649.1807841082864,616.0
GPU.S3,low,133,1126.4259639728914,1014.0
GPU.S3,medium,133,1438.0,1438.0
GPU.S3,high,133,2060.0,2060.0
CPU.S1,low,134,0.0,0.0
CPU.S1,medium,134,0.0,0.0
CPU.S1,high,134,0.0,0.0
CPU.S2,low,134,349880.01776930323,460328.0
CPU.S2,medium,134,162288.7736347811,168660.0
CPU.S2,high,134,58498.0,58498.0
CPU.S3,low,134,406477.791764069,343383.0
CPU.S3,medium,134,67384.05882352943,59355.0
CPU.S3,high,134,54417.286299556275,47304.0
CPU.S4,low,134,206569.15847087378,207497.0
CPU.S4,medium,134,79442.0,79442.0
CPU.S4,high,134,29429.0,29429.0
GPU.S1,low,134,0.0,0.0
GPU.S1,medium,134,0.0,0.0
GPU.S1,high,134,0.0,0.0
GPU.S2,low,134,1150.5645360732844,1011.0
GPU.S2,medium,134,909.0,909.0
GPU.S2,high,134,676.0,676.0
GPU.S3,low,134,916.6333937885711,739.0
GPU.S3,medium,134,1521.0,1521.0
GPU.S3,high,134,2307.0,2307.0
CPU.S1,low,135,0.0,0.0
CPU.S1,medium,135,0.0,0.0
CPU.S1,high,135,0.0,0.0
CPU.S2,low,135,376408.31660921656,389466.0
CPU.S2,medium,135,133558.0,133558.0
CPU.S2,high,135,48270.0,48270.0
CPU.S3,low,135,407290.9251811251,306446.0
CPU.S3,medium,135,66491.84127866881,59720.0
CPU.S3,high,135,55603.4024829618,42808.0
CPU.S4,low,135,211838.5986012185,170892.0
CPU.S4,medium,135,73652.90169054658,69008.0
CPU.S4,high,135,40392.0,40392.0
GPU.S1,low,135,0.0,0.0
GPU.S1,medium,135,0.0,0.0
GPU.S1,high,135,0.0,0.0
GPU.S2,low,135,1189.8946725609978,1088.0
GPU.S2,medium,135,729.0,709.0
GPU.S2,high,135,724.0,724.0
GPU.S3,low,135,892.9645491671063,656.0
GPU.S3,medium,135,1749.0,1749.0
GPU.S3,high,135,2099.0,2099.0
CPU.S1,low,136,0.0,0.0
CPU.S1,medium,136,0.0,0.0
CPU.S1,high,136,0.0,0.0
CPU.S2,low,136,305881.0,305881.0
CPU.S2,medium,136,118574.0,118574.0
CPU.S2,high,136,43056.0,43056.0
CPU.S3,low,136,364418.196214691,295407.0
CPU.S3,medium,136,66812.6208303056,53534.0
CPU.S3,high,136,54901.8004927732,47794.0
CPU.S4,low,136,212789.12352872518,184536.0
CPU.S4,medium,136,82901.97861566038,63099.0
CPU.S4,high,136,31609.0,31609.0
GPU.S1,low,136,0.0,0.0
GPU.S1,medium,136,0.0,0.0
GPU.S1,high,136,0.0,0.0
GPU.S2,low,136,1246.8039802023104,1047.0
GPU.S2,medium,136,729.0,729.0
GPU.S2,high,136,680.0,680.0
GPU.S3,low,136,828.0,828.0
GPU.S3,medium,136,1793.0,1793.0
GPU.S3,high,136,2326.0,2326.0
CPU.S1,low,137,0.0,0.0
CPU.S1,medium,137,0.0,0.0
CPU.S1,high,137,0.0,0.0
CPU.S2,low,137,299000.0,299000.0
CPU.S2,medium,137,122497.0,122497.0
CPU.S2,high,137,42215.984507382454,40961.0
CPU.S3,low,137,391599.1310881671,329722.0
CPU.S3,medium,137,60291.0,60291.0
CPU.S3,high,137,50136.122422195105,49549.0
CPU.S4,low,137,225712.70538960525,184965.0
CPU.S4,medium,137,79166.73361101733,62682.0
CPU.S4,high,137,23792.42811548095,17244.0
GPU.S1,low,137,0.0,0.0
GPU.S1,medium,137,0.0,0.0
GPU.S1,high,137,0.0,0.0
GPU.S2,low,137,1333.2226906855315,1046.0
GPU.S2,medium,137,732.6402883328448,693.0
GPU.S2,high,137,679.0,637.0
GPU.S3,low,137,1207.0,1207.0
GPU.S3,medium,137,1970.0,1970.0
GPU.S3,high,137,2651.0,2651.0
CPU.S1,low,138,0.0,0.0
CPU.S1,medium,138,0.0,0.0
CPU.S1,high,138,0.0,0.0
CPU.S2,low,138,298764.34726974426,381780.0
CPU.S2,medium,138,115922.60686489692,125480.0
CPU.S2,high,138,42670.619901538084,45421.0
CPU.S3,low,138,390972.82698891894,429619.0
CPU.S3,medium,138,60291.000000000015,80941.0
CPU.S3,high,138,62771.0,62771.0
CPU.S4,low,138,203332.0,203332.0
CPU.S4,medium,138,88365.0,88365.0
CPU.S4,high,138,25974.320683774447,25809.0
GPU.S1,low,138,0.0,0.0
GPU.S1,medium,138,0.0,0.0
GPU.S1,high,138,0.0,0.0
GPU.S2,low,138,1328.0431597333256,1055.0
GPU.S2,medium,138,789.8829391133522,589.0
GPU.S2,high,138,679.0,679.0
GPU.S3,low,138,1341.2642123368341,1150.0
GPU.S3,medium,138,2201.7647058823527,1884.0
GPU.S3,high,138,2551.0,2551.0
CPU.S1,low,139,0.0,0.0
CPU.S1,medium,139,0.0,0.0
CPU.S1,high,139,0.0,0.0
CPU.S2,low,139,251934.0,251934.0
CPU.S2,medium,139,86666.0,86666.0
CPU.S2,high,139,32541.0,32541.0
CPU.S3,low,139,400076.87424590084,350298.0
CPU.S3,medium,139,66317.0,66317.0
CPU.S3,high,139,60887.0,60887.0
CPU.S4,low,139,205949.42329231024,154284.0
CPU.S4,medium,139,82204.89767850135,63137.0
CPU.S4,high,139,23792.42811548095,16996.0
GPU.S1,low,139,0.0,0.0
GPU.S1,medium,139,0.0,0.0
GPU.S1,high,139,0.0,0.0
GPU.S2,low,139,1322.1091641760634,1125.0
GPU.S2,medium,139,680.6656954586841,661.0
GPU.S2,high,139,717.0,717.0
GPU.S3,low,139,1397.2805229711532,1122.0
GPU.S3,medium,139,1921.9244993761524,1825.0
GPU.S3,high,139,2501.0,2501.0
CPU.S1,low,140,0.0,0.0
CPU.S1,medium,140,0.0,0.0
CPU.S1,high,140,0.0,0.0
CPU.S2,low,140,225985.0,225985.0
CPU.S2,medium,140,79248.0,79248.0
CPU.S2,high,140,28233.0,28233.0
CPU.S3,low,140,396277.05449081305,367574.0
CPU.S3,medium,140,56626.0,56626.0
CPU.S3,high,140,65661.0,65661.0
CPU.S4,low,140,217215.54350701644,186473.0
CPU.S4,medium,140,88480.46697701937,66955.0
CPU.S4,high,140,26436.40846380051,0.0
GPU.S1,low,140,0.0,0.0
GPU.S1,medium,140,0.0,0.0
GPU.S1,high,140,0.0,0.0
GPU.S2,low,140,1192.8834600870546,1152.0
GPU.S2,medium,140,695.4204440978492,665.0
GPU.S2,high,140,685.8189204379613,636.0
GPU.S3,low,140,1640.2072020672285,1486.0
GPU.S3,medium,140,2225.6615095099187,2098.0
GPU.S3,high,140,2300.0,2300.0
CPU.S1,low,141,0.0,0.0
CPU.S1,medium,141,0.0,0.0
CPU.S1,high,141,0.0,0.0
CPU.S2,low,141,195731.0,195731.0
CPU.S2,medium,141,67315.0,67315.0
CPU.S2,high,141,23628.0,23628.0
CPU.S3,low,141,419560.05928254087,418959.0
CPU.S3,medium,141,51330.69303704549,51236.0
CPU.S3,high,141,59371.0,59371.0
CPU.S4,low,141,227253.4117647059,163873.0
CPU.S4,medium,141,83036.76005787721,58792.0
CPU.S4,high,141,24722.393265900075,3658.0
GPU.S1,low,141,0.0,0.0
GPU.S1,medium,141,0.0,0.0
GPU.S1,high,141,0.0,0.0
GPU.S2,low,141,1298.5096972297501,1158.0
GPU.S2,medium,141,751.7848536250712,742.0
GPU.S2,high,141,689.0,689.0
GPU.S3,low,141,1658.0,1658.0
GPU.S3,medium,141,2498.0,2498.0
GPU.S3,high,141,3304.0,3304.0
CPU.S1,low,142,0.0,0.0
CPU.S1,medium,142,0.0,0.0
CPU.S1,high,142,0.0,0.0
CPU.S2,low,142,169506.0,169506.0
CPU.S2,medium,142,53239.0,53239.0
CPU.S2,high,142,18867.0,18867.0
CPU.S3,low,142,394147.49858557887,499446.0
CPU.S3,medium,142,48920.0,48920.0
CPU.S3,high,142,50403.0,50403.0
CPU.S4,low,142,200502.42811548096,159374.0
CPU.S4,medium,142,88480.46697701937,57600.0
CPU.S4,high,142,29754.0,29754.0
GPU.S1,low,142,0.0,0.0
GPU.S1,medium,142,0.0,0.0
GPU.S1,high,142,0.0,0.0
GPU.S2,low,142,1173.6509864942007,1149.0
GPU.S2,medium,142,773.0058932474944,727.0
GPU.S2,high,142,754.0,754.0
GPU.S3,low,142,2337.9080102430175,2336.0
GPU.S3,medium,142,3172.0,3172.0
GPU.S3,high,142,2022.0,2022.0
CPU.S1,low,143,0.0,0.0
CPU.S1,medium,143,0.0,0.0
CPU.S1,high,143,0.0,0.0
CPU.S2,low,143,109094.0,109094.0
CPU.S2,medium,143,36981.0,36981.0
CPU.S2,high,143,14084.0,14084.0
CPU.S3,low,143,388600.15153085196,521017.0
CPU.S3,medium,143,54230.0,54230.0
CPU.S3,high,143,37723.58815866558,33830.0
CPU.S4,low,143,200696.84353066154,122354.0
CPU.S4,medium,143,87788.14245239436,60280.0
CPU.S4,high,143,27440.0,27440.0
GPU.S1,low,143,0.0,0.0
GPU.S1,medium,143,0.0,0.0
GPU.S1,high,143,0.0,0.0
GPU.S2,low,143,1079.5106007949657,1088.0
GPU.S2,medium,143,747.3607586795349,750.0
GPU.S2,high,143,811.0,811.0
GPU.S3,low,143,2692.0,2692.0
GPU.S3,medium,143,3255.0,3255.0
GPU.S3,high,143,2581.0,2581.0
CPU.S1,low,144,0.0,0.0
CPU.S1,medium,144,0.0,0.0
CPU.S1,high,144,0.0,0.0
CPU.S2,low,144,57363.0,57363.0
CPU.S2,medium,144,20530.0,20530.0
CPU.S2,high,144,7512.0,7512.0
CPU.S3,low,144,388600.15153085196,560380.0
CPU.S3,medium,144,46972.0,46972.0
CPU.S3,high,144,47559.0,47559.0
CPU.S4,low,144,190416.9665673999,81459.0
CPU.S4,medium,144,79166.73361101733,16096.0
CPU.S4,high,144,58705.0,58705.0
GPU.S1,low,144,0.0,0.0
GPU.S1,medium,144,0.0,0.0
GPU.S1,high,144,0.0,0.0
GPU.S2,low,144,1165.5280101157,1085.0
GPU.S2,medium,144,804.0,804.0
GPU.S2,high,144,804.0,804.0
GPU.S3,low,144,3279.0,3279.0
GPU.S3,medium,144,3620.0,3620.0
GPU.S3,high,144,2597.0,2597.0
CPU.S1,low,145,0.0,0.0
CPU.S1,medium,145,0.0,0.0
CPU.S1,high,145,0.0,0.0
CPU.S2,low,145,0.0,0.0
CPU.S2,medium,145,0.0,0.0
CPU.S2,high,145,0.0,0.0
CPU.S3,low,145,412234.1889177917,548957.0
CPU.S3,medium,145,36310.82472842165,52377.0
CPU.S3,high,145,55318.894736842114,65769.0
CPU.S4,low,145,181737.88252109342,64622.0
CPU.S4,medium,145,79166.73361101733,3655.0
CPU.S4,high,145,52525.52631578948,47929.0
GPU.S1,low,145,0.0,0.0
GPU.S1,medium,145,0.0,0.0
GPU.S1,high,145,0.0,0.0
GPU.S2,low,145,1074.0999790643264,1122.0
GPU.S2,medium,145,775.0,775.0
GPU.S2,high,145,711.0,711.0
GPU.S3,low,145,3212.0,3212.0
GPU.S3,medium,145,3729.0,3729.0
GPU.S3,high,145,2915.0,2915.0
CPU.S1,low,146,0.0,0.0
CPU.S1,medium,146,0.0,0.0
CPU.S1,high,146,0.0,0.0
CPU.S2,low,146,0.0,0.0
CPU.S2,medium,146,0.0,0.0
CPU.S2,high,146,0.0,0.0
CPU.S3,low,146,407620.3254923736,582221.0
CPU.S3,medium,146,37938.70968172619,47947.0
CPU.S3,high,146,61827.0,61827.0
CPU.S4,low,146,166984.56782523572,56299.0
CPU.S4,medium,146,83028.45099755746,0.0
CPU.S4,high,146,73489.0,73489.0
GPU.S1,low,146,0.0,0.0
GPU.S1,medium,146,0.0,0.0
GPU.S1,high,146,0.0,0.0
GPU.S2,low,146,1185.1521559981836,1148.0
GPU.S2,medium,146,792.5573874167512,701.0
GPU.S2,high,146,747.5691526210016,709.0
GPU.S3,low,146,3484.0,3484.0
GPU.S3,medium,146,3653.0,3653.0
GPU.S3,high,146,2946.0,2946.0
CPU.S1,low,147,0.0,0.0
CPU.S1,medium,147,0.0,0.0
CPU.S1,high,147,0.0,0.0
CPU.S2,low,147,0.0,0.0
CPU.S2,medium,147,0.0,0.0
CPU.S2,high,147,0.0,0.0
CPU.S3,low,147,383814.5799571982,511790.0
CPU.S3,medium,147,36704.0,36704.0
CPU.S3,high,147,59287.0,59287.0
CPU.S4,low,147,151969.21758916517,32039.0
CPU.S4,medium,147,87812.79516895981,24890.0
CPU.S4,high,147,83997.0,83997.0
GPU.S1,low,147,0.0,0.0
GPU.S1,medium,147,0.0,0.0
GPU.S1,high,147,0.0,0.0
GPU.S2,low,147,1132.0,1132.0
GPU.S2,medium,147,831.5738807255058,815.0
GPU.S2,high,147,768.0,768.0
GPU.S3,low,147,3603.7910624795936,3326.0
GPU.S3,medium,147,3720.5569028286054,3180.0
GPU.S3,high,147,3184.0,3184.0
CPU.S1,low,148,0.0,0.0
CPU.S1,medium,148,0.0,0.0
CPU.S1,high,148,0.0,0.0
CPU.S2,low,148,0.0,0.0
CPU.S2,medium,148,0.0,0.0
CPU.S2,high,148,0.0,0.0
CPU.S3,low,148,406542.4590180832,480402.0
CPU.S3,medium,148,34348.0,34348.0
CPU.S3,high,148,52397.0,52397.0
CPU.S4,low,148,135765.0992189027,36538.0
CPU.S4,medium,148,83780.04726904044,27842.0
CPU.S4,high,148,104233.0,104233.0
GPU.S1,low,148,0.0,0.0
GPU.S1,medium,148,0.0,0.0
GPU.S1,high,148,0.0,0.0
GPU.S2,low,148,997.6203021923171,1129.0
GPU.S2,medium,148,845.0,845.0
GPU.S2,high,148,741.8008307337093,793.0
GPU.S3,low,148,3298.0,3298.0
GPU.S3,medium,148,3458.0,3458.0
GPU.S3,high,148,3789.0,3789.0
CPU.S1,low,149,0.0,0.0
CPU.S1,medium,149,0.0,0.0
CPU.S1,high,149,0.0,0.0
CPU.S2,low,149,0.0,0.0
CPU.S2,medium,149,0.0,0.0
CPU.S2,high,149,0.0,0.0
CPU.S3,low,149,394986.0420686618,467926.0
CPU.S3,medium,149,31088.0,31088.0
CPU.S3,high,149,52753.0,52753.0
CPU.S4,low,149,121979.0912739575,9459.0
CPU.S4,medium,149,82848.75343981267,30817.0
CPU.S4,high,149,116254.0,116254.0
GPU.S1,low,149,0.0,0.0
GPU.S1,medium,149,0.0,0.0
GPU.S1,high,149,0.0,0.0
GPU.S2,low,149,1058.3577550043403,1181.0
GPU.S2,medium,149,945.0,945.0
GPU.S2,high,149,767.0,767.0
GPU.S3,low,149,3916.0,3916.0
GPU.S3,medium,149,2933.0,2933.0
GPU.S3,high,149,4276.0,4276.0
CPU.S1,low,150,0.0,0.0
CPU.S1,medium,150,0.0,0.0
CPU.S1,high,150,0.0,0.0
CPU.S2,low,150,0.0,0.0
CPU.S2,medium,150,0.0,0.0
CPU.S2,high,150,0.0,0.0
CPU.S3,low,150,410306.36385295086,499283.0
CPU.S3,medium,150,40291.0,40291.0
CPU.S3,high,150,39561.684210526306,38625.0
CPU.S4,low,150,78404.19958622631,26696.0
CPU.S4,medium,150,86928.82330670679,59255.0
CPU.S4,high,150,149746.0,149746.0
GPU.S1,low,150,0.0,0.0
GPU.S1,medium,150,0.0,0.0
GPU.S1,high,150,0.0,0.0
GPU.S2,low,150,1135.4806388056343,1204.0
GPU.S2,medium,150,874.1325974869953,899.0
GPU.S2,high,150,738.0,738.0
GPU.S3,low,150,4441.0,4441.0
GPU.S3,medium,150,3241.0,3241.0
GPU.S3,high,150,4735.0,4735.0
CPU.S1,low,151,0.0,0.0
CPU.S1,medium,151,0.0,0.0
CPU.S1,high,151,0.0,0.0
CPU.S2,low,151,0.0,0.0
CPU.S2,medium,151,0.0,0.0
CPU.S2,high,151,0.0,0.0
CPU.S3,low,151,435668.5440830318,408042.0
CPU.S3,medium,151,30870.0,30870.0
CPU.S3,high,151,44216.0,44216.0
CPU.S4,low,151,87628.22306695882,15375.0
CPU.S4,medium,151,79166.73361101733,70242.0
CPU.S4,high,151,162444.7007941705,147904.0
GPU.S1,low,151,0.0,0.0
GPU.S1,medium,151,0.0,0.0
GPU.S1,high,151,0.0,0.0
GPU.S2,low,151,1085.021323641181,1280.0
GPU.S2,medium,151,922.0,922.0
GPU.S2,high,151,755.0,755.0
GPU.S3,low,151,4531.683591624232,4367.0
GPU.S3,medium,151,3528.0,3528.0
GPU.S3,high,151,4525.0,4525.0
CPU.S1,low,152,0.0,0.0
CPU.S1,medium,152,0.0,0.0
CPU.S1,high,152,0.0,0.0
CPU.S2,low,152,0.0,0.0
CPU.S2,medium,152,0.0,0.0
CPU.S2,high,152,0.0,0.0
CPU.S3,low,152,410063.31591097196,440730.0
CPU.S3,medium,152,18173.0,18173.0
CPU.S3,high,152,59985.0,59985.0
CPU.S4,low,152,67035.46458206222,35407.0
CPU.S4,medium,152,127164.0,127164.0
CPU.S4,high,152,159469.0,159469.0
GPU.S1,low,152,0.0,0.0
GPU.S1,medium,152,0.0,0.0
GPU.S1,high,152,0.0,0.0
GPU.S2,low,152,1177.9331745446634,1181.0
GPU.S2,medium,152,824.9473684210527,866.0
GPU.S2,high,152,701.0,701.0
GPU.S3,low,152,4718.0,4718.0
GPU.S3,medium,152,4200.0,4200.0
GPU.S3,high,152,4712.0,4712.0
CPU.S1,low,153,0.0,0.0
CPU.S1,medium,153,0.0,0.0
CPU.S1,high,153,0.0,0.0
CPU.S2,low,153,0.0,0.0
CPU.S2,medium,153,0.0,0.0
CPU.S2,high,153,0.0,0.0
CPU.S3,low,153,408891.0,408891.0
CPU.S3,medium,153,12853.0,12853.0
CPU.S3,high,153,65364.0,65364.0
CPU.S4,low,153,71137.30996336478,8903.0
CPU.S4,medium,153,155158.0,155158.0
CPU.S4,high,153,209734.0,209734.0
GPU.S1,low,153,0.0,0.0
GPU.S1,medium,153,0.0,0.0
GPU.S1,high,153,0.0,0.0
GPU.S2,low,153,1122.8330108118303,1347.0
GPU.S2,medium,153,802.0,802.0
GPU.S2,high,153,708.0,708.0
GPU.S3,low,153,4768.0,4768.0
GPU.S3,medium,153,4680.0,4680.0
GPU.S3,high,153,4873.0,4873.0
CPU.S1,low,154,0.0,0.0
CPU.S1,medium,154,0.0,0.0
CPU.S1,high,154,0.0,0.0
CPU.S2,low,154,0.0,0.0
CPU.S2,medium,154,0.0,0.0
CPU.S2,high,154,0.0,0.0
CPU.S3,low,154,398234.1453969868,369327.0
CPU.S3,medium,154,6558.0,6558.0
CPU.S3,high,154,72470.0,72470.0
CPU.S4,low,154,67073.94553968863,69886.0
CPU.S4,medium,154,176768.0,176768.0
CPU.S4,high,154,193269.0,193269.0
GPU.S1,low,154,0.0,0.0
GPU.S1,medium,154,0.0,0.0
GPU.S1,high,154,0.0,0.0
GPU.S2,low,154,1097.939972754379,1346.0
GPU.S2,medium,154,838.0,838.0
GPU.S2,high,154,735.0,735.0
GPU.S3,low,154,5328.776688204983,4894.0
GPU.S3,medium,154,4610.0,4610.0
GPU.S3,high,154,4677.0,4677.0
CPU.S1,low,155,0.0,0.0
CPU.S1,medium,155,0.0,0.0
CPU.S1,high,155,0.0,0.0
CPU.S2,low,155,0.0,0.0
CPU.S2,medium,155,0.0,0.0
CPU.S2,high,155,0.0,0.0
CPU.S3,low,155,398234.1453969868,348558.0
CPU.S3,medium,155,3633.0,3633.0
CPU.S3,high,155,64269.469520773375,56381.0
CPU.S4,low,155,39947.0,39947.0
CPU.S4,medium,155,221375.0,221375.0
CPU.S4,high,155,189109.15380659266,156590.0
GPU.S1,low,155,0.0,0.0
GPU.S1,medium,155,0.0,0.0
GPU.S1,high,155,0.0,0.0
GPU.S2,low,155,1311.3545903285817,1449.0
GPU.S2,medium,155,742.0,742.0
GPU.S2,high,155,697.2926784022187,740.0
GPU.S3,low,155,5221.0,5221.0
GPU.S3,medium,155,3886.0,3886.0
GPU.S3,high,155,5139.0,5139.0
CPU.S1,low,156,0.0,0.0
CPU.S1,medium,156,0.0,0.0
CPU.S1,high,156,0.0,0.0
CPU.S2,low,156,0.0,0.0
CPU.S2,medium,156,0.0,0.0
CPU.S2,high,156,0.0,0.0
CPU.S3,low,156,380600.0,380600.0
CPU.S3,medium,156,3550.1136474480013,0.0
CPU.S3,high,156,65067.0,65067.0
CPU.S4,low,156,0.0,0.0
CPU.S4,medium,156,263139.0,263139.0
CPU.S4,high,156,179509.0,179509.0
GPU.S1,low,156,0.0,0.0
GPU.S1,medium,156,0.0,0.0
GPU.S1,high,156,0.0,0.0
GPU.S2,low,156,1336.9075225184363,1416.0
GPU.S2,medium,156,658.0,658.0
GPU.S2,high,156,678.0,678.0
GPU.S3,low,156,5372.655388154541,5530.0
GPU.S3,medium,156,4477.4572363028965,4735.0
GPU.S3,high,156,5436.0,5436.0
CPU.S1,low,157,0.0,0.0
CPU.S1,medium,157,0.0,0.0
CPU.S1,high,157,0.0,0.0
CPU.S2,low,157,0.0,0.0
CPU.S2,medium,157,0.0,0.0
CPU.S2,high,157,0.0,0.0
CPU.S3,low,157,410678.44700453215,421624.0
CPU.S3,medium,157,3888.5447917518977,474.0
CPU.S3,high,157,49513.643528255365,48907.0
CPU.S4,low,157,0.0,29730.0
CPU.S4,medium,157,269780.39988274535,293799.0
CPU.S4,high,157,192636.0,192636.0
GPU.S1,low,157,0.0,0.0
GPU.S1,medium,157,0.0,0.0
GPU.S1,high,157,0.0,0.0
GPU.S2,low,157,1391.0,1391.0
GPU.S2,medium,157,698.0,698.0
GPU.S2,high,157,580.0,580.0
GPU.S3,low,157,5055.0,5055.0
GPU.S3,medium,157,4573.0,4573.0
GPU.S3,high,157,5228.0,5228.0
CPU.S1,low,158,0.0,0.0
CPU.S1,medium,158,0.0,0.0
CPU.S1,high,158,0.0,0.0
CPU.S2,low,158,0.0,0.0
CPU.S2,medium,158,0.0,0.0
CPU.S2,high,158,0.0,0.0
CPU.S3,low,158,399584.01946063543,418876.0
CPU.S3,medium,158,8735.0,8735.0
CPU.S3,high,158,54465.0,54465.0
CPU.S4,low,158,0.0,42857.0
CPU.S4,medium,158,291029.94730598456,315568.0
CPU.S4,high,158,200169.49194817772,209935.0
GPU.S1,low,158,0.0,0.0
GPU.S1,medium,158,0.0,0.0
GPU.S1,high,158,0.0,0.0
GPU.S2,low,158,1292.8384812079826,1433.0
GPU.S2,medium,158,700.7845260754665,742.0
GPU.S2,high,158,588.0,588.0
GPU.S3,low,158,4755.153514360853,5917.0
GPU.S3,medium,158,4356.473684210527,4384.0
GPU.S3,high,158,5873.0,5873.0
CPU.S1,low,159,0.0,0.0
CPU.S1,medium,159,0.0,0.0
CPU.S1,high,159,0.0,0.0
CPU.S2,low,159,0.0,0.0
CPU.S2,medium,159,0.0,0.0
CPU.S2,high,159,0.0,0.0
CPU.S3,low,159,359969.12324752286,368194.0
